rounds	row	columns	wordsize	kolumns	block	key	full-diffusion
12	4	2	6	6	48	144	4
13	4	2	6	7	48	168	4
14	4	2	6	8	48	192	4
15	4	2	6	9	48	216	4
16	4	2	6	10	48	240	4
17	4	2	6	11	48	264	4
18	4	2	6	12	48	288	4
19	4	2	6	13	48	312	4
20	4	2	6	14	48	336	4
21	4	2	6	15	48	360	4
22	4	2	6	16	48	384	4
8	4	2	7	2	56	56	4
9	4	2	7	3	56	84	4
10	4	2	7	4	56	112	4
11	4	2	7	5	56	140	4
12	4	2	7	6	56	168	4
13	4	2	7	7	56	196	4
14	4	2	7	8	56	224	4
15	4	2	7	9	56	252	4
16	4	2	7	10	56	280	4
17	4	2	7	11	56	308	4
18	4	2	7	12	56	336	4
19	4	2	7	13	56	364	4
20	4	2	7	14	56	392	4
21	4	2	7	15	56	420	4
22	4	2	7	16	56	448	4
8	4	2	8	2	64	64	4
9	4	2	8	3	64	96	4
22	3	16	15	16	720	720	20
10	4	2	8	4	64	128	4
11	4	2	8	5	64	160	4
12	4	2	8	6	64	192	4
13	4	2	8	7	64	224	4
14	4	2	8	8	64	256	4
15	4	2	8	9	64	288	4
16	4	2	8	10	64	320	4
17	4	2	8	11	64	352	4
18	4	2	8	12	64	384	4
19	4	2	8	13	64	416	4
21	4	2	8	15	64	480	4
20	4	2	8	14	64	448	4
22	4	2	8	16	64	512	4
8	4	2	9	2	72	72	4
9	4	2	9	3	72	108	4
22	3	16	14	16	672	672	22
11	4	2	9	5	72	180	6
22	3	16	16	16	768	768	18
12	4	2	9	6	72	216	8
10	4	2	9	4	72	144	12
13	4	2	9	7	72	252	8
15	4	2	9	9	72	324	10
14	4	2	9	8	72	288	10
18	4	2	9	12	72	432	10
16	4	2	9	10	72	360	10
17	4	2	9	11	72	396	10
8	4	2	10	2	80	80	6
19	4	2	9	13	72	468	10
20	4	2	9	14	72	504	10
21	4	2	9	15	72	540	10
22	4	2	9	16	72	576	10
10	4	2	10	4	80	160	4
14	4	2	10	8	80	320	4
11	4	2	10	5	80	200	4
9	4	2	10	3	80	120	6
12	4	2	10	6	80	240	4
13	4	2	10	7	80	280	4
15	4	2	10	9	80	360	4
17	4	2	10	11	80	440	4
16	4	2	10	10	80	400	4
20	4	2	10	14	80	560	4
18	4	2	10	12	80	480	4
19	4	2	10	13	80	520	4
21	4	2	10	15	80	600	4
9	4	2	11	3	88	132	4
22	4	2	10	16	80	640	4
8	4	2	11	2	88	88	4
10	4	2	11	4	88	176	4
11	4	2	11	5	88	220	4
12	4	2	11	6	88	264	4
16	4	2	11	10	88	440	4
13	4	2	11	7	88	308	4
14	4	2	11	8	88	352	4
15	4	2	11	9	88	396	4
20	4	2	11	14	88	616	4
18	4	2	11	12	88	528	4
17	4	2	11	11	88	484	4
19	4	2	11	13	88	572	4
21	4	2	11	15	88	660	4
22	4	2	11	16	88	704	4
10	4	2	12	4	96	192	6
9	4	2	12	3	96	144	6
8	4	2	12	2	96	96	6
15	4	2	12	9	96	432	6
12	4	2	12	6	96	288	6
13	4	2	12	7	96	336	6
14	4	2	12	8	96	384	6
16	4	2	12	10	96	480	6
17	4	2	12	11	96	528	6
18	4	2	12	12	96	576	6
22	4	2	12	16	96	768	6
19	4	2	12	13	96	624	6
11	4	2	12	5	96	240	12
20	4	2	12	14	96	672	6
21	4	2	12	15	96	720	6
10	4	2	13	4	104	208	8
14	4	2	13	8	104	416	6
8	4	2	13	2	104	104	6
9	4	2	13	3	104	156	6
11	4	2	13	5	104	260	6
12	4	2	13	6	104	312	6
13	4	2	13	7	104	364	6
16	4	2	13	10	104	520	6
15	4	2	13	9	104	468	6
17	4	2	13	11	104	572	6
18	4	2	13	12	104	624	6
19	4	2	13	13	104	676	6
20	4	2	13	14	104	728	6
21	4	2	13	15	104	780	6
8	4	2	14	2	112	112	4
22	4	2	13	16	104	832	6
9	4	2	14	3	112	168	4
10	4	2	14	4	112	224	4
13	4	2	14	7	112	392	4
12	4	2	14	6	112	336	4
11	4	2	14	5	112	280	4
14	4	2	14	8	112	448	4
16	4	2	14	10	112	560	4
15	4	2	14	9	112	504	4
17	4	2	14	11	112	616	4
18	4	2	14	12	112	672	4
19	4	2	14	13	112	728	4
20	4	2	14	14	112	784	4
21	4	2	14	15	112	840	4
22	4	2	14	16	112	896	4
8	4	2	15	2	120	120	6
10	4	2	15	4	120	240	4
11	4	2	15	5	120	300	4
12	4	2	15	6	120	360	4
13	4	2	15	7	120	420	4
14	4	2	15	8	120	480	4
15	4	2	15	9	120	540	4
9	4	2	15	3	120	180	12
16	4	2	15	10	120	600	4
18	4	2	15	12	120	720	4
17	4	2	15	11	120	660	4
19	4	2	15	13	120	780	4
20	4	2	15	14	120	840	4
21	4	2	15	15	120	900	4
22	4	2	15	16	120	960	4
9	4	2	16	3	128	192	6
10	4	2	16	4	128	256	4
11	4	2	16	5	128	320	4
12	4	2	16	6	128	384	4
14	4	2	16	8	128	512	4
8	4	2	16	2	128	128	10
13	4	2	16	7	128	448	4
15	4	2	16	9	128	576	4
16	4	2	16	10	128	640	4
17	4	2	16	11	128	704	4
18	4	2	16	12	128	768	4
9	4	3	3	3	36	36	6
10	4	3	3	4	36	48	6
19	4	2	16	13	128	832	4
20	4	2	16	14	128	896	4
21	4	2	16	15	128	960	4
22	4	2	16	16	128	1024	4
11	4	3	3	5	36	60	6
13	4	3	3	7	36	84	4
12	4	3	3	6	36	72	4
14	4	3	3	8	36	96	4
15	4	3	3	9	36	108	4
16	4	3	3	10	36	120	4
17	4	3	3	11	36	132	4
18	4	3	3	12	36	144	4
19	4	3	3	13	36	156	4
21	4	3	3	15	36	180	4
20	4	3	3	14	36	168	4
22	4	3	3	16	36	192	4
12	4	3	4	6	48	96	4
9	4	3	4	3	48	48	6
13	4	3	4	7	48	112	4
15	4	3	4	9	48	144	4
14	4	3	4	8	48	128	4
11	4	3	4	5	48	80	8
10	4	3	4	4	48	64	6
16	4	3	4	10	48	160	4
17	4	3	4	11	48	176	4
19	4	3	4	13	48	208	4
20	4	3	4	14	48	224	4
18	4	3	4	12	48	192	4
21	4	3	4	15	48	240	4
22	4	3	4	16	48	256	4
9	4	3	5	3	60	60	4
10	4	3	5	4	60	80	4
11	4	3	5	5	60	100	4
12	4	3	5	6	60	120	4
13	4	3	5	7	60	140	4
14	4	3	5	8	60	160	4
15	4	3	5	9	60	180	4
16	4	3	5	10	60	200	4
17	4	3	5	11	60	220	4
20	4	3	5	14	60	280	4
18	4	3	5	12	60	240	4
19	4	3	5	13	60	260	4
21	4	3	5	15	60	300	4
22	4	3	5	16	60	320	4
10	4	3	6	4	72	96	4
9	4	3	6	3	72	72	4
16	4	3	6	10	72	240	4
11	4	3	6	5	72	120	4
12	4	3	6	6	72	144	4
13	4	3	6	7	72	168	4
14	4	3	6	8	72	192	4
15	4	3	6	9	72	216	4
22	4	3	6	16	72	384	4
17	4	3	6	11	72	264	4
18	4	3	6	12	72	288	4
19	4	3	6	13	72	312	4
20	4	3	6	14	72	336	4
21	4	3	6	15	72	360	4
9	4	3	7	3	84	84	8
12	4	3	7	6	84	168	4
13	4	3	7	7	84	196	4
15	4	3	7	9	84	252	4
14	4	3	7	8	84	224	4
10	4	3	7	4	84	112	8
16	4	3	7	10	84	280	4
11	4	3	7	5	84	140	6
17	4	3	7	11	84	308	4
21	4	3	7	15	84	420	4
18	4	3	7	12	84	336	4
19	4	3	7	13	84	364	4
20	4	3	7	14	84	392	4
22	4	3	7	16	84	448	4
9	4	3	8	3	96	96	4
10	4	3	8	4	96	128	4
11	4	3	8	5	96	160	4
12	4	3	8	6	96	192	4
13	4	3	8	7	96	224	4
14	4	3	8	8	96	256	4
15	4	3	8	9	96	288	4
16	4	3	8	10	96	320	4
17	4	3	8	11	96	352	4
18	4	3	8	12	96	384	4
19	4	3	8	13	96	416	4
20	4	3	8	14	96	448	4
22	4	3	8	16	96	512	4
21	4	3	8	15	96	480	4
9	4	3	9	3	108	108	4
10	4	3	9	4	108	144	4
11	4	3	9	5	108	180	4
12	4	3	9	6	108	216	4
13	4	3	9	7	108	252	4
14	4	3	9	8	108	288	4
15	4	3	9	9	108	324	4
16	4	3	9	10	108	360	4
17	4	3	9	11	108	396	4
18	4	3	9	12	108	432	4
19	4	3	9	13	108	468	4
21	4	3	9	15	108	540	4
20	4	3	9	14	108	504	4
22	4	3	9	16	108	576	4
9	4	3	10	3	120	120	6
10	4	3	10	4	120	160	6
17	4	3	10	11	120	440	4
12	4	3	10	6	120	240	4
11	4	3	10	5	120	200	6
13	4	3	10	7	120	280	4
14	4	3	10	8	120	320	4
16	4	3	10	10	120	400	4
15	4	3	10	9	120	360	4
18	4	3	10	12	120	480	4
19	4	3	10	13	120	520	4
21	4	3	10	15	120	600	4
20	4	3	10	14	120	560	4
22	4	3	10	16	120	640	4
11	4	3	11	5	132	220	4
9	4	3	11	3	132	132	4
10	4	3	11	4	132	176	4
14	4	3	11	8	132	352	4
12	4	3	11	6	132	264	4
16	4	3	11	10	132	440	4
13	4	3	11	7	132	308	4
15	4	3	11	9	132	396	4
17	4	3	11	11	132	484	4
18	4	3	11	12	132	528	4
19	4	3	11	13	132	572	4
10	4	3	12	4	144	192	4
21	4	3	11	15	132	660	4
22	4	3	11	16	132	704	4
20	4	3	11	14	132	616	4
9	4	3	12	3	144	144	4
11	4	3	12	5	144	240	4
12	4	3	12	6	144	288	6
13	4	3	12	7	144	336	6
14	4	3	12	8	144	384	6
15	4	3	12	9	144	432	6
16	4	3	12	10	144	480	6
18	4	3	12	12	144	576	6
20	4	3	12	14	144	672	6
17	4	3	12	11	144	528	6
19	4	3	12	13	144	624	6
21	4	3	12	15	144	720	6
22	4	3	12	16	144	768	6
13	4	3	13	7	156	364	6
10	4	3	13	4	156	208	6
15	4	3	13	9	156	468	6
11	4	3	13	5	156	260	6
9	4	3	13	3	156	156	6
14	4	3	13	8	156	416	8
12	4	3	13	6	156	312	10
16	4	3	13	10	156	520	6
17	4	3	13	11	156	572	6
19	4	3	13	13	156	676	6
21	4	3	13	15	156	780	6
18	4	3	13	12	156	624	6
20	4	3	13	14	156	728	6
9	4	3	14	3	168	168	4
22	4	3	13	16	156	832	6
10	4	3	14	4	168	224	4
13	4	3	14	7	168	392	4
11	4	3	14	5	168	280	4
12	4	3	14	6	168	336	4
14	4	3	14	8	168	448	4
15	4	3	14	9	168	504	4
19	4	3	14	13	168	728	4
18	4	3	14	12	168	672	4
16	4	3	14	10	168	560	4
20	4	3	14	14	168	784	4
17	4	3	14	11	168	616	4
9	4	3	15	3	180	180	6
21	4	3	14	15	168	840	4
22	4	3	14	16	168	896	4
11	4	3	15	5	180	300	6
15	4	3	15	9	180	540	6
14	4	3	15	8	180	480	6
16	4	3	15	10	180	600	6
13	4	3	15	7	180	420	6
10	4	3	15	4	180	240	8
12	4	3	15	6	180	360	8
18	4	3	15	12	180	720	6
19	4	3	15	13	180	780	6
17	4	3	15	11	180	660	6
21	4	3	15	15	180	900	6
20	4	3	15	14	180	840	6
22	4	3	15	16	180	960	6
13	4	3	16	7	192	448	6
11	4	3	16	5	192	320	6
9	4	3	16	3	192	192	6
12	4	3	16	6	192	384	6
14	4	3	16	8	192	512	6
10	4	3	16	4	192	256	8
15	4	3	16	9	192	576	6
16	4	3	16	10	192	640	6
18	4	3	16	12	192	768	6
17	4	3	16	11	192	704	6
10	4	4	3	4	48	48	6
19	4	3	16	13	192	832	6
21	4	3	16	15	192	960	6
20	4	3	16	14	192	896	6
15	4	4	3	9	48	108	4
11	4	4	3	5	48	60	4
12	4	4	3	6	48	72	4
14	4	4	3	8	48	96	4
13	4	4	3	7	48	84	4
17	4	4	3	11	48	132	4
16	4	4	3	10	48	120	4
22	4	3	16	16	192	1024	6
22	4	4	3	16	48	192	4
18	4	4	3	12	48	144	4
20	4	4	3	14	48	168	4
19	4	4	3	13	48	156	4
21	4	4	3	15	48	180	4
10	4	4	4	4	64	64	4
11	4	4	4	5	64	80	4
12	4	4	4	6	64	96	4
13	4	4	4	7	64	112	4
15	4	4	4	9	64	144	4
14	4	4	4	8	64	128	4
16	4	4	4	10	64	160	4
19	4	4	4	13	64	208	4
17	4	4	4	11	64	176	4
18	4	4	4	12	64	192	4
20	4	4	4	14	64	224	4
21	4	4	4	15	64	240	4
22	4	4	4	16	64	256	4
10	4	4	5	4	80	80	4
11	4	4	5	5	80	100	4
12	4	4	5	6	80	120	4
13	4	4	5	7	80	140	4
14	4	4	5	8	80	160	4
15	4	4	5	9	80	180	4
18	4	4	5	12	80	240	4
16	4	4	5	10	80	200	4
17	4	4	5	11	80	220	4
19	4	4	5	13	80	260	4
20	4	4	5	14	80	280	4
10	4	4	6	4	96	96	4
21	4	4	5	15	80	300	4
22	4	4	5	16	80	320	4
11	4	4	6	5	96	120	4
12	4	4	6	6	96	144	4
15	4	4	6	9	96	216	4
13	4	4	6	7	96	168	4
14	4	4	6	8	96	192	4
17	4	4	6	11	96	264	4
16	4	4	6	10	96	240	4
18	4	4	6	12	96	288	4
20	4	4	6	14	96	336	4
19	4	4	6	13	96	312	4
21	4	4	6	15	96	360	4
22	4	4	6	16	96	384	4
13	4	4	7	7	112	196	4
11	4	4	7	5	112	140	4
10	4	4	7	4	112	112	6
12	4	4	7	6	112	168	4
14	4	4	7	8	112	224	4
15	4	4	7	9	112	252	4
16	4	4	7	10	112	280	4
17	4	4	7	11	112	308	4
19	4	4	7	13	112	364	4
20	4	4	7	14	112	392	4
18	4	4	7	12	112	336	4
21	4	4	7	15	112	420	4
11	4	4	8	5	128	160	4
10	4	4	8	4	128	128	4
22	4	4	7	16	112	448	4
12	4	4	8	6	128	192	4
13	4	4	8	7	128	224	4
14	4	4	8	8	128	256	4
16	4	4	8	10	128	320	4
15	4	4	8	9	128	288	4
17	4	4	8	11	128	352	4
18	4	4	8	12	128	384	4
19	4	4	8	13	128	416	4
20	4	4	8	14	128	448	4
22	4	4	8	16	128	512	4
10	4	4	9	4	144	144	4
21	4	4	8	15	128	480	4
12	4	4	9	6	144	216	6
16	4	4	9	10	144	360	6
15	4	4	9	9	144	324	6
11	4	4	9	5	144	180	8
17	4	4	9	11	144	396	6
13	4	4	9	7	144	252	8
18	4	4	9	12	144	432	6
14	4	4	9	8	144	288	8
20	4	4	9	14	144	504	6
19	4	4	9	13	144	468	6
21	4	4	9	15	144	540	6
22	4	4	9	16	144	576	6
11	4	4	10	5	160	200	6
14	4	4	10	8	160	320	6
10	4	4	10	4	160	160	6
12	4	4	10	6	160	240	6
13	4	4	10	7	160	280	6
17	4	4	10	11	160	440	6
16	4	4	10	10	160	400	6
15	4	4	10	9	160	360	8
18	4	4	10	12	160	480	6
19	4	4	10	13	160	520	6
21	4	4	10	15	160	600	6
20	4	4	10	14	160	560	6
11	4	4	11	5	176	220	4
10	4	4	11	4	176	176	4
12	4	4	11	6	176	264	4
22	4	4	10	16	160	640	6
14	4	4	11	8	176	352	4
13	4	4	11	7	176	308	4
15	4	4	11	9	176	396	4
16	4	4	11	10	176	440	4
17	4	4	11	11	176	484	4
20	4	4	11	14	176	616	4
18	4	4	11	12	176	528	4
19	4	4	11	13	176	572	4
21	4	4	11	15	176	660	4
22	4	4	11	16	176	704	4
10	4	4	12	4	192	192	4
11	4	4	12	5	192	240	6
14	4	4	12	8	192	384	6
12	4	4	12	6	192	288	6
15	4	4	12	9	192	432	6
17	4	4	12	11	192	528	6
16	4	4	12	10	192	480	6
13	4	4	12	7	192	336	10
20	4	4	12	14	192	672	8
19	4	4	12	13	192	624	8
21	4	4	12	15	192	720	8
10	4	4	13	4	208	208	4
22	4	4	12	16	192	768	8
11	4	4	13	5	208	260	6
18	4	4	12	12	192	576	10
14	4	4	13	8	208	416	6
12	4	4	13	6	208	312	8
15	4	4	13	9	208	468	6
13	4	4	13	7	208	364	6
16	4	4	13	10	208	520	6
17	4	4	13	11	208	572	6
19	4	4	13	13	208	676	6
18	4	4	13	12	208	624	6
20	4	4	13	14	208	728	6
21	4	4	13	15	208	780	6
22	4	4	13	16	208	832	6
10	4	4	14	4	224	224	6
11	4	4	14	5	224	280	4
14	4	4	14	8	224	448	4
15	4	4	14	9	224	504	4
12	4	4	14	6	224	336	4
13	4	4	14	7	224	392	4
16	4	4	14	10	224	560	4
18	4	4	14	12	224	672	4
20	4	4	14	14	224	784	4
17	4	4	14	11	224	616	4
21	4	4	14	15	224	840	4
19	4	4	14	13	224	728	4
22	4	4	14	16	224	896	4
10	4	4	15	4	240	240	6
12	4	4	15	6	240	360	6
14	4	4	15	8	240	480	6
15	4	4	15	9	240	540	6
18	4	4	15	12	240	720	6
11	4	4	15	5	240	300	8
19	4	4	15	13	240	780	6
17	4	4	15	11	240	660	6
20	4	4	15	14	240	840	6
22	4	4	15	16	240	960	6
16	4	4	15	10	240	600	10
10	4	4	16	4	256	256	4
21	4	4	15	15	240	900	6
13	4	4	15	7	240	420	14
11	4	4	16	5	256	320	6
13	4	4	16	7	256	448	6
14	4	4	16	8	256	512	6
17	4	4	16	11	256	704	6
12	4	4	16	6	256	384	6
15	4	4	16	9	256	576	6
16	4	4	16	10	256	640	6
18	4	4	16	12	256	768	6
21	4	4	16	15	256	960	6
19	4	4	16	13	256	832	6
13	4	5	3	7	60	84	4
11	4	5	3	5	60	60	6
20	4	4	16	14	256	896	6
12	4	5	3	6	60	72	6
16	4	5	3	10	60	120	4
14	4	5	3	8	60	96	4
15	4	5	3	9	60	108	4
22	4	4	16	16	256	1024	6
17	4	5	3	11	60	132	4
18	4	5	3	12	60	144	4
22	4	5	3	16	60	192	4
20	4	5	3	14	60	168	4
19	4	5	3	13	60	156	4
21	4	5	3	15	60	180	4
12	4	5	4	6	80	96	8
11	4	5	4	5	80	80	6
14	4	5	4	8	80	128	6
16	4	5	4	10	80	160	6
15	4	5	4	9	80	144	8
13	4	5	4	7	80	112	12
17	4	5	4	11	80	176	10
18	4	5	4	12	80	192	8
19	4	5	4	13	80	208	10
20	4	5	4	14	80	224	8
21	4	5	4	15	80	240	8
22	4	5	4	16	80	256	8
12	4	5	5	6	100	120	6
13	4	5	5	7	100	140	6
14	4	5	5	8	100	160	10
15	4	5	5	9	100	180	8
11	4	5	5	5	100	100	12
16	4	5	5	10	100	200	10
19	4	5	5	13	100	260	6
18	4	5	5	12	100	240	6
20	4	5	5	14	100	280	6
22	4	5	5	16	100	320	6
21	4	5	5	15	100	300	6
17	4	5	5	11	100	220	10
15	4	5	6	9	120	216	4
13	4	5	6	7	120	168	4
14	4	5	6	8	120	192	4
16	4	5	6	10	120	240	4
11	4	5	6	5	120	120	6
17	4	5	6	11	120	264	4
18	4	5	6	12	120	288	4
12	4	5	6	6	120	144	12
19	4	5	6	13	120	312	4
22	4	5	6	16	120	384	4
21	4	5	6	15	120	360	4
20	4	5	6	14	120	336	4
12	4	5	7	6	140	168	6
11	4	5	7	5	140	140	6
15	4	5	7	9	140	252	6
16	4	5	7	10	140	280	8
13	4	5	7	7	140	196	10
17	4	5	7	11	140	308	6
14	4	5	7	8	140	224	12
18	4	5	7	12	140	336	6
22	4	5	7	16	140	448	6
19	4	5	7	13	140	364	6
21	4	5	7	15	140	420	6
11	4	5	8	5	160	160	6
20	4	5	7	14	140	392	10
12	4	5	8	6	160	192	8
15	4	5	8	9	160	288	6
14	4	5	8	8	160	256	6
16	4	5	8	10	160	320	6
13	4	5	8	7	160	224	8
17	4	5	8	11	160	352	8
22	4	5	8	16	160	512	6
18	4	5	8	12	160	384	8
19	4	5	8	13	160	416	8
21	4	5	8	15	160	480	6
20	4	5	8	14	160	448	8
12	4	5	9	6	180	216	8
11	4	5	9	5	180	180	8
13	4	5	9	7	180	252	6
15	4	5	9	9	180	324	8
17	4	5	9	11	180	396	8
14	4	5	9	8	180	288	6
16	4	5	9	10	180	360	6
20	4	5	9	14	180	504	6
18	4	5	9	12	180	432	8
21	4	5	9	15	180	540	8
22	4	5	9	16	180	576	8
19	4	5	9	13	180	468	8
13	4	5	10	7	200	280	6
11	4	5	10	5	200	200	10
12	4	5	10	6	200	240	8
16	4	5	10	10	200	400	8
15	4	5	10	9	200	360	10
18	4	5	10	12	200	480	6
17	4	5	10	11	200	440	8
14	4	5	10	8	200	320	12
19	4	5	10	13	200	520	6
20	4	5	10	14	200	560	8
21	4	5	10	15	200	600	6
22	4	5	10	16	200	640	6
13	4	5	11	7	220	308	6
12	4	5	11	6	220	264	6
11	4	5	11	5	220	220	6
16	4	5	11	10	220	440	8
15	4	5	11	9	220	396	6
20	4	5	11	14	220	616	8
17	4	5	11	11	220	484	6
14	4	5	11	8	220	352	10
18	4	5	11	12	220	528	6
19	4	5	11	13	220	572	6
21	4	5	11	15	220	660	8
22	4	5	11	16	220	704	10
13	4	5	12	7	240	336	10
14	4	5	12	8	240	384	6
15	4	5	12	9	240	432	6
11	4	5	12	5	240	240	10
12	4	5	12	6	240	288	10
16	4	5	12	10	240	480	6
18	4	5	12	12	240	576	8
19	4	5	12	13	240	624	8
17	4	5	12	11	240	528	8
20	4	5	12	14	240	672	10
21	4	5	12	15	240	720	10
12	4	5	13	6	260	312	6
22	4	5	12	16	240	768	10
11	4	5	13	5	260	260	8
13	4	5	13	7	260	364	8
14	4	5	13	8	260	416	6
17	4	5	13	11	260	572	8
15	4	5	13	9	260	468	6
19	4	5	13	13	260	676	6
18	4	5	13	12	260	624	6
16	4	5	13	10	260	520	10
22	4	5	13	16	260	832	6
21	4	5	13	15	260	780	6
20	4	5	13	14	260	728	10
11	4	5	14	5	280	280	8
12	4	5	14	6	280	336	6
13	4	5	14	7	280	392	8
15	4	5	14	9	280	504	6
14	4	5	14	8	280	448	10
17	4	5	14	11	280	616	8
16	4	5	14	10	280	560	10
21	4	5	14	15	280	840	8
20	4	5	14	14	280	784	6
19	4	5	14	13	280	728	10
18	4	5	14	12	280	672	10
22	4	5	14	16	280	896	8
11	4	5	15	5	300	300	8
12	4	5	15	6	300	360	8
14	4	5	15	8	300	480	6
15	4	5	15	9	300	540	6
17	4	5	15	11	300	660	6
13	4	5	15	7	300	420	12
16	4	5	15	10	300	600	8
18	4	5	15	12	300	720	6
19	4	5	15	13	300	780	6
20	4	5	15	14	300	840	6
21	4	5	15	15	300	900	6
12	4	5	16	6	320	384	6
22	4	5	15	16	300	960	6
11	4	5	16	5	320	320	6
14	4	5	16	8	320	512	6
15	4	5	16	9	320	576	6
13	4	5	16	7	320	448	8
16	4	5	16	10	320	640	6
20	4	5	16	14	320	896	8
19	4	5	16	13	320	832	8
12	4	6	3	6	72	72	8
21	4	5	16	15	320	960	6
22	4	5	16	16	320	1024	6
17	4	5	16	11	320	704	10
13	4	6	3	7	72	84	8
16	4	6	3	10	72	120	6
17	4	6	3	11	72	132	6
15	4	6	3	9	72	108	6
18	4	5	16	12	320	768	12
14	4	6	3	8	72	96	10
18	4	6	3	12	72	144	8
19	4	6	3	13	72	156	6
20	4	6	3	14	72	168	10
12	4	6	4	6	96	96	6
22	4	6	3	16	72	192	12
21	4	6	3	15	72	180	10
13	4	6	4	7	96	112	6
16	4	6	4	10	96	160	6
14	4	6	4	8	96	128	6
18	4	6	4	12	96	192	6
19	4	6	4	13	96	208	6
17	4	6	4	11	96	176	8
15	4	6	4	9	96	144	8
20	4	6	4	14	96	224	8
22	4	6	4	16	96	256	8
12	4	6	5	6	120	120	6
21	4	6	4	15	96	240	10
13	4	6	5	7	120	140	10
17	4	6	5	11	120	220	8
15	4	6	5	9	120	180	8
16	4	6	5	10	120	200	6
14	4	6	5	8	120	160	12
19	4	6	5	13	120	260	6
18	4	6	5	12	120	240	8
21	4	6	5	15	120	300	8
20	4	6	5	14	120	280	8
22	4	6	5	16	120	320	8
12	4	6	6	6	144	144	8
14	4	6	6	8	144	192	8
18	4	6	6	12	144	288	6
13	4	6	6	7	144	168	10
16	4	6	6	10	144	240	8
17	4	6	6	11	144	264	10
15	4	6	6	9	144	216	12
20	4	6	6	14	144	336	6
21	4	6	6	15	144	360	6
22	4	6	6	16	144	384	6
13	4	6	7	7	168	196	8
12	4	6	7	6	168	168	6
19	4	6	6	13	144	312	12
14	4	6	7	8	168	224	8
15	4	6	7	9	168	252	6
16	4	6	7	10	168	280	8
18	4	6	7	12	168	336	8
19	4	6	7	13	168	364	6
20	4	6	7	14	168	392	6
21	4	6	7	15	168	420	6
17	4	6	7	11	168	308	10
22	4	6	7	16	168	448	6
13	4	6	8	7	192	224	6
12	4	6	8	6	192	192	8
14	4	6	8	8	192	256	6
15	4	6	8	9	192	288	6
16	4	6	8	10	192	320	6
17	4	6	8	11	192	352	6
19	4	6	8	13	192	416	8
18	4	6	8	12	192	384	6
20	4	6	8	14	192	448	8
22	4	6	8	16	192	512	8
14	4	6	9	8	216	288	8
21	4	6	8	15	192	480	8
12	4	6	9	6	216	216	6
13	4	6	9	7	216	252	6
15	4	6	9	9	216	324	6
18	4	6	9	12	216	432	8
20	4	6	9	14	216	504	6
17	4	6	9	11	216	396	8
21	4	6	9	15	216	540	6
22	4	6	9	16	216	576	6
19	4	6	9	13	216	468	10
16	4	6	9	10	216	360	12
12	4	6	10	6	240	240	10
14	4	6	10	8	240	320	8
16	4	6	10	10	240	400	6
15	4	6	10	9	240	360	8
17	4	6	10	11	240	440	8
19	4	6	10	13	240	520	6
18	4	6	10	12	240	480	8
13	4	6	10	7	240	280	12
13	4	6	11	7	264	308	6
21	4	6	10	15	240	600	6
20	4	6	10	14	240	560	8
22	4	6	10	16	240	640	6
12	4	6	11	6	264	264	6
16	4	6	11	10	264	440	6
15	4	6	11	9	264	396	8
17	4	6	11	11	264	484	6
14	4	6	11	8	264	352	10
20	4	6	11	14	264	616	6
18	4	6	11	12	264	528	6
19	4	6	11	13	264	572	6
21	4	6	11	15	264	660	6
22	4	6	11	16	264	704	6
12	4	6	12	6	288	288	6
17	4	6	12	11	288	528	6
16	4	6	12	10	288	480	6
14	4	6	12	8	288	384	8
15	4	6	12	9	288	432	8
13	4	6	12	7	288	336	8
18	4	6	12	12	288	576	8
19	4	6	12	13	288	624	6
20	4	6	12	14	288	672	8
22	4	6	12	16	288	768	10
21	4	6	12	15	288	720	8
13	4	6	13	7	312	364	6
12	4	6	13	6	312	312	10
14	4	6	13	8	312	416	8
17	4	6	13	11	312	572	6
15	4	6	13	9	312	468	8
19	4	6	13	13	312	676	6
16	4	6	13	10	312	520	8
18	4	6	13	12	312	624	10
12	4	6	14	6	336	336	6
20	4	6	13	14	312	728	6
21	4	6	13	15	312	780	8
22	4	6	13	16	312	832	8
13	4	6	14	7	336	392	6
15	4	6	14	9	336	504	6
14	4	6	14	8	336	448	6
17	4	6	14	11	336	616	8
16	4	6	14	10	336	560	6
19	4	6	14	13	336	728	6
12	4	6	15	6	360	360	6
20	4	6	14	14	336	784	6
18	4	6	14	12	336	672	12
22	4	6	14	16	336	896	6
21	4	6	14	15	336	840	6
13	4	6	15	7	360	420	6
17	4	6	15	11	360	660	8
15	4	6	15	9	360	540	8
16	4	6	15	10	360	600	6
14	4	6	15	8	360	480	8
19	4	6	15	13	360	780	8
21	4	6	15	15	360	900	12
22	4	6	15	16	360	960	8
20	4	6	15	14	360	840	10
12	4	6	16	6	384	384	6
13	4	6	16	7	384	448	6
14	4	6	16	8	384	512	6
15	4	6	16	9	384	576	6
18	4	6	15	12	360	720	18
17	4	6	16	11	384	704	6
16	4	6	16	10	384	640	10
18	4	6	16	12	384	768	6
14	4	7	3	8	84	96	6
13	4	7	3	7	84	84	8
15	4	7	3	9	84	108	8
20	4	6	16	14	384	896	8
22	4	6	16	16	384	1024	8
19	4	6	16	13	384	832	10
16	4	7	3	10	84	120	8
17	4	7	3	11	84	132	6
18	4	7	3	12	84	144	6
22	4	7	3	16	84	192	6
21	4	6	16	15	384	960	8
21	4	7	3	15	84	180	8
